variant,date,n_variables,observations,n_over_t,noise_variance,lambda_plus,lambda_minus,band_half_width,survivors,largest_eigenvalue,diagonal_deviation,fit_sum_squared_error,fit_converged,component_alignment,survivors_after_rescale
denoised,2013-08-05,13,1575,0.008253968254,0.9999948851,1.189950587,0.8265470355,0.09085135252,3,5.972886325,0.2522344354,7120.299448,1,0.9999999786,3
denoised,2013-08-06,13,1576,0.008248730964,0.9999948849,1.189887694,0.8265994537,0.09082252454,3,5.97278252,0.2520787075,7125.463988,1,0.9999997097,3
denoised,2013-08-07,13,1577,0.008243500317,0.9999948853,1.189824863,0.8266518243,0.090793724,3,5.973194858,0.2520353857,7130.302468,1,0.9999999958,3
denoised,2013-08-08,13,1578,0.008238276299,0.999994885,1.189762092,0.826704146,0.09076495083,3,5.972863802,0.2519590141,7134.372468,1,0.9999998841,3
denoised,2013-08-09,13,1579,0.008233058898,0.9999948845,1.189699383,0.8267564196,0.090736205,3,5.972776388,0.2519479107,7139.205588,1,0.9999999989,3
denoised,2013-08-12,13,1580,0.008227848101,0.9999948854,1.189636737,0.8268086464,0.09070748647,3,5.972751682,0.2521982051,7145.215399,1,0.9999995524,3
denoised,2013-08-13,13,1581,0.008222643896,0.9999948874,1.189574152,0.8268608261,0.09067879519,3,5.972513352,0.2519628385,7150.115969,1,0.999999804,3
denoised,2013-08-14,13,1582,0.008217446271,0.9999948878,1.189511627,0.8269129567,0.09065013111,3,5.972312854,0.2519784243,7156.004073,1,0.9999999268,3
denoised,2013-08-15,13,1583,0.008212255212,0.9999948893,1.189449165,0.8269650404,0.0906214942,3,5.969822197,0.2525190845,7166.151958,1,0.9999940344,3
denoised,2013-08-16,13,1584,0.008207070707,0.9999948894,1.189386761,0.8270170753,0.09059288442,3,5.968939035,0.2524683039,7172.342703,1,0.9999997642,3
denoised,2013-08-19,13,1585,0.008201892744,0.9999948898,1.189324419,0.8270690629,0.09056430171,3,5.967630355,0.2523650809,7177.684619,1,0.9999999416,3
denoised,2013-08-20,13,1586,0.008196721311,0.99999489,1.189262136,0.8271210026,0.09053574604,3,5.966312032,0.2521719174,7183.503186,1,0.9999998485,3
denoised,2013-08-21,13,1587,0.008191556396,0.9999948905,1.189199915,0.8271728952,0.09050721737,3,5.964434649,0.2521016638,7189.059631,1,0.9999998937,3
denoised,2013-08-22,13,1588,0.008186397985,0.9999948894,1.189137752,0.8272247391,0.09047871565,3,5.964569539,0.2520519671,7193.745125,1,0.9999999295,3
denoised,2013-08-23,13,1589,0.008181246067,0.9999948916,1.189075653,0.8272765383,0.09045024083,3,5.962764573,0.2518297053,7197.43262,1,0.999999628,3
denoised,2013-08-26,13,1590,0.008176100629,0.9999948915,1.189013612,0.8273282884,0.09042179289,3,5.962784813,0.2517964986,7202.301049,1,0.9999999795,3
denoised,2013-08-27,13,1591,0.008170961659,0.9999948918,1.188951632,0.8273799917,0.09039337177,3,5.964016546,0.2521091307,7206.693562,1,0.9999983723,3
denoised,2013-08-28,13,1592,0.008165829146,0.9999948923,1.188889712,0.827431648,0.09036497743,3,5.964083488,0.2522312142,7211.244869,1,0.9999999809,3
denoised,2013-08-29,13,1593,0.008160703076,0.9999948925,1.188827851,0.827483257,0.09033660983,3,5.963428535,0.2524777936,7216.820637,1,0.9999995063,3
denoised,2013-08-30,13,1594,0.008155583438,0.9999948932,1.188766051,0.8275348195,0.09030826893,3,5.962514284,0.2523821791,7221.47133,1,0.9999998203,3
denoised,2013-09-03,13,1595,0.008150470219,0.9999948916,1.188704307,0.8275863332,0.09027995469,3,5.962846913,0.2521909602,7228.350773,1,0.9999991309,3
denoised,2013-09-04,13,1596,0.008145363409,0.999994893,1.188642627,0.8276378025,0.09025166707,3,5.963060727,0.2524480101,7233.561029,1,0.9999990196,3
denoised,2013-09-05,13,1597,0.008140262993,0.9999948947,1.188581007,0.8276892254,0.09022340602,3,5.962421624,0.2522235597,7237.454317,1,0.9999993996,3
denoised,2013-09-06,13,1598,0.008135168961,0.9999948951,1.188519445,0.8277406004,0.0901951715,3,5.961342013,0.2521067476,7242.431669,1,0.9999996135,3
denoised,2013-09-09,13,1599,0.008130081301,0.9999948957,1.188457942,0.827791929,0.09016696347,3,5.959663157,0.2524532562,7246.590904,1,0.9999994249,3
denoised,2013-09-10,13,1600,0.008125,0.9999948966,1.188396499,0.8278432114,0.09013878189,3,5.959878956,0.2527920955,7251.748078,1,0.9999991275,3
denoised,2013-09-11,13,1601,0.008119925047,0.9999948968,1.188335114,0.8278944467,0.09011062671,3,5.959431209,0.2527291142,7257.078168,1,0.9999999678,3
denoised,2013-09-12,13,1602,0.008114856429,0.9999948902,1.18827378,0.8279456299,0.09008249791,3,5.959246714,0.2523954688,7259.211487,1,0.9999993293,3
denoised,2013-09-13,13,1603,0.008109794136,0.9999948903,1.188212514,0.8279967724,0.09005439543,3,5.959086439,0.2524100943,7263.867476,1,0.9999999983,3
denoised,2013-09-16,13,1604,0.008104738155,0.9999948909,1.188151306,0.8280478691,0.09002631923,3,5.957809788,0.2527477277,7268.928843,1,0.9999982981,3
denoised,2013-09-17,13,1605,0.008099688474,0.9999948897,1.188090155,0.828098918,0.08999826928,3,5.957416208,0.2527497334,7274.344207,1,0.9999999203,3
denoised,2013-09-18,13,1606,0.008094645081,0.9999948989,1.188029076,0.8281499295,0.08997024553,3,5.946703766,0.2517241333,7276.323856,1,0.9999876932,3
denoised,2013-09-19,13,1607,0.008089607965,0.9999948994,1.187968044,0.8282008877,0.08994224794,3,5.945947236,0.2515613506,7281.560444,1,0.9999999677,3
denoised,2013-09-20,13,1608,0.008084577114,0.9999948972,1.187907068,0.8282517978,0.08991427648,3,5.945939975,0.2513214547,7287.228165,1,0.9999987816,3
denoised,2013-09-23,13,1609,0.008079552517,0.9999948977,1.187846154,0.828302664,0.08988633109,3,5.945936363,0.2511775357,7293.04851,1,0.9999999047,3
denoised,2013-09-24,13,1610,0.008074534161,0.9999948975,1.187785297,0.828353484,0.08985841175,3,5.945725585,0.2511189529,7297.940245,1,0.9999999961,3
denoised,2013-09-25,13,1611,0.008069522036,0.9999948977,1.187724499,0.8284042584,0.0898305184,3,5.945702166,0.2511652405,7302.648536,1,0.99999996,3
denoised,2013-09-26,13,1612,0.008064516129,0.9999948968,1.187663757,0.8284549863,0.08980265101,3,5.945822249,0.2511093843,7306.891282,1,0.9999999939,3
denoised,2013-09-27,13,1613,0.008059516429,0.999994896,1.187603074,0.8285056686,0.08977480955,3,5.945819476,0.2510640729,7311.69257,1,0.9999999754,3
denoised,2013-09-30,13,1614,0.008054522924,0.9999948962,1.18754245,0.8285563062,0.08974699396,3,5.945701863,0.2510562943,7316.319602,1,0.9999999925,3
denoised,2013-10-01,13,1615,0.008049535604,0.9999948977,1.187481885,0.8286068994,0.08971920421,3,5.945686527,0.2515791063,7321.615797,1,0.9999985863,3
denoised,2013-10-02,13,1616,0.008044554455,0.9999948991,1.187421378,0.8286574471,0.08969144026,3,5.945404531,0.2517442267,7326.373674,1,0.9999996258,3
denoised,2013-10-03,13,1617,0.008039579468,0.9999948994,1.187360927,0.8287079484,0.08966370207,3,5.945306029,0.2517437233,7331.011475,1,0.9999999996,3
denoised,2013-10-04,13,1618,0.00803461063,0.9999948993,1.187300534,0.8287584042,0.08963598959,3,5.94566767,0.2517093643,7336.00251,1,0.9999999928,3
denoised,2013-10-07,13,1619,0.008029647931,0.9999949002,1.187240199,0.8288088156,0.0896083028,3,5.945463333,0.2519848449,7340.146491,1,0.9999995526,3
denoised,2013-10-08,13,1620,0.008024691358,0.9999949009,1.187179921,0.8288591816,0.08958064165,3,5.944426567,0.2521015978,7343.62473,1,0.999999953,3
denoised,2013-10-09,13,1621,0.008019740901,0.9999949019,1.187119701,0.8289095029,0.0895530061,3,5.944141466,0.2522043817,7347.88306,1,0.9999998322,3
denoised,2013-10-10,13,1622,0.008014796547,0.9999949,1.187059535,0.8289597766,0.0895253961,3,5.944508551,0.2522726278,7351.849316,1,0.999999553,3
denoised,2013-10-11,13,1623,0.008009858287,0.9999949007,1.186999429,0.8290100077,0.08949781163,3,5.944176024,0.2524860122,7357.366063,1,0.999999597,3
denoised,2013-10-15,13,1624,0.008004926108,0.9999948995,1.186939377,0.8290601922,0.08947025265,3,5.943228525,0.2528112844,7361.520548,1,0.9999998544,3
denoised,2013-10-16,13,1625,0.008,0.9999948992,1.186879384,0.8291103327,0.0894427191,3,5.94154394,0.2526279804,7367.723049,1,0.9999998248,3
denoised,2013-10-17,13,1626,0.007995079951,0.9999948937,1.186819442,0.8291604241,0.08941521096,3,5.939927506,0.2522018123,7368.140378,1,0.9999993972,3
denoised,2013-10-18,13,1627,0.00799016595,0.9999948931,1.186759562,0.8292104749,0.08938772818,3,5.939665632,0.2522078481,7373.023446,1,0.9999999849,3
denoised,2013-10-21,13,1628,0.007985257985,0.9999948931,1.186699739,0.8292604815,0.08936027073,3,5.939478696,0.2521669145,7378.073639,1,0.9999999965,3
denoised,2013-10-22,13,1629,0.007980356047,0.9999948932,1.186639973,0.8293104438,0.08933283857,3,5.93792302,0.2519229848,7381.629908,1,0.9999997528,3
denoised,2013-10-23,13,1630,0.007975460123,0.9999948931,1.186580264,0.8293603614,0.08930543165,3,5.937877711,0.2518531208,7387.144846,1,0.9999998622,3
denoised,2013-10-24,13,1631,0.007970570202,0.9999948928,1.18652061,0.8294102343,0.08927804995,3,5.937905677,0.251799453,7392.048617,1,0.9999999806,3
denoised,2013-10-25,13,1632,0.007965686275,0.9999948928,1.186461014,0.8294600632,0.08925069341,3,5.93777339,0.251785465,7396.949066,1,0.999999994,3
denoised,2013-10-28,13,1633,0.007960808328,0.9999948928,1.186401473,0.8295098478,0.08922336201,3,5.937746379,0.2518176438,7401.785909,1,0.999999999,3
denoised,2013-10-29,13,1634,0.007955936353,0.9999948929,1.186341989,0.8295595883,0.0891960557,3,5.937640087,0.2518329954,7406.918373,1,0.9999999755,3
denoised,2013-10-30,13,1635,0.007951070336,0.9999948927,1.186282561,0.8296092844,0.08916877445,3,5.937199484,0.2518428688,7412.094036,1,0.9999999793,3
denoised,2013-10-31,13,1636,0.007946210269,0.9999948934,1.186223189,0.8296589371,0.08914151821,3,5.936903675,0.2518101726,7417.126807,1,0.9999999122,3
denoised,2013-11-01,13,1637,0.007941356139,0.9999948925,1.186163872,0.8297085445,0.08911428695,3,5.935664699,0.251725426,7422.042375,1,0.9999998541,3
denoised,2013-11-04,13,1638,0.007936507937,0.9999948926,1.186104611,0.8297581087,0.08908708064,3,5.935433126,0.2517996543,7426.808242,1,0.9999999721,3
denoised,2013-11-05,13,1639,0.00793166565,0.9999948931,1.186045407,0.8298076294,0.08905989922,3,5.934099446,0.2517175173,7431.875008,1,0.9999999347,3
denoised,2013-11-06,13,1640,0.007926829268,0.9999948928,1.185986258,0.8298571057,0.08903274268,3,5.933474814,0.2516827728,7436.716433,1,0.9999999755,3
denoised,2013-11-07,13,1641,0.007921998781,0.9999948925,1.185927164,0.8299065381,0.08900561095,3,5.934219393,0.2514547983,7441.798958,1,0.999999621,3
denoised,2013-11-08,13,1642,0.007917174178,0.9999948957,1.185868129,0.8299559298,0.08897850402,3,5.934907215,0.2509020126,7445.424159,1,0.9999989906,3
denoised,2013-11-12,13,1643,0.007912355447,0.9999948961,1.185809147,0.8300052755,0.08895142184,3,5.934526524,0.2508431854,7450.64819,1,0.9999998663,3
denoised,2013-11-13,13,1644,0.007907542579,0.9999948965,1.18575022,0.8300545776,0.08892436437,3,5.933726769,0.2508642633,7455.563507,1,0.9999999864,3
denoised,2013-11-14,13,1645,0.007902735562,0.9999948974,1.185691349,0.8301038367,0.08889733158,3,5.932616029,0.2507399029,7460.251495,1,0.9999999206,3
denoised,2013-11-15,13,1646,0.007897934386,0.9999948974,1.185632531,0.8301530516,0.08887032343,3,5.932624608,0.2507296574,7465.137529,1,0.9999999982,3
denoised,2013-11-18,13,1647,0.007893139041,0.9999948976,1.18557377,0.8302022233,0.08884333988,3,5.9326428,0.2506306874,7470.900972,1,0.999999749,3
denoised,2013-11-19,13,1648,0.007888349515,0.9999948977,1.185515062,0.8302513515,0.08881638089,3,5.932167042,0.2506072301,7476.067521,1,0.999999985,3
denoised,2013-11-20,13,1649,0.007883565797,0.9999948994,1.185456412,0.8303004379,0.08878944643,3,5.930167443,0.2502442714,7477.752143,1,0.9999989537,3
denoised,2013-11-21,13,1650,0.007878787879,0.9999948983,1.185397813,0.8303494788,0.08876253646,3,5.929538226,0.2501707082,7482.542769,1,0.9999999619,3
denoised,2013-11-22,13,1651,0.007874015748,0.9999948981,1.18533927,0.8303984772,0.08873565094,3,5.928911278,0.2500907257,7487.44951,1,0.9999999729,3
denoised,2013-11-25,13,1652,0.007869249395,0.9999948983,1.185280782,0.830447433,0.08870878984,3,5.928819535,0.2500865621,7492.042519,1,0.9999999988,3
denoised,2013-11-26,13,1653,0.007864488808,0.9999948982,1.185222348,0.8304963455,0.08868195311,3,5.928579021,0.2501035781,7497.189085,1,0.9999999622,3
denoised,2013-11-27,13,1654,0.007859733978,0.9999948978,1.185163968,0.8305452149,0.08865514073,3,5.928546848,0.2500900864,7502.032621,1,0.9999999957,3
denoised,2013-11-29,13,1655,0.007854984894,0.9999948972,1.185105643,0.8305940412,0.08862835265,3,5.928532413,0.2500590944,7506.817115,1,0.9999999819,3
denoised,2013-12-02,13,1656,0.007850241546,0.9999948964,1.185047371,0.8306428246,0.08860158885,3,5.927165829,0.2497676043,7509.724436,1,0.9999993418,3
denoised,2013-12-03,13,1657,0.007845503923,0.9999948965,1.184989155,0.8306915659,0.08857484927,3,5.927172163,0.2498131981,7514.416757,1,0.999999975,3
denoised,2013-12-04,13,1658,0.007840772014,0.9999948948,1.18493099,0.8307402631,0.08854813388,3,5.926476771,0.2500814284,7520.585733,1,0.9999990217,3
denoised,2013-12-05,13,1659,0.007836045811,0.9999948944,1.184872882,0.8307889188,0.08852144266,3,5.926075504,0.2499972951,7525.004279,1,0.9999999552,3
denoised,2013-12-06,13,1660,0.007831325301,0.999994894,1.184814827,0.8308375319,0.08849477556,3,5.925925152,0.2499531392,7529.923213,1,0.9999999875,3
denoised,2013-12-09,13,1661,0.007826610476,0.9999948931,1.184756825,0.8308861022,0.08846813254,3,5.925746928,0.2498984666,7534.166152,1,0.9999999928,3
denoised,2013-12-10,13,1662,0.007821901324,0.9999948943,1.18469888,0.8309346317,0.08844151358,3,5.925677479,0.2499336025,7537.999398,1,0.9999996924,3
denoised,2013-12-11,13,1663,0.007817197835,0.9999948943,1.184640987,0.8309831178,0.08841491862,3,5.92415309,0.2499283766,7542.14475,1,0.9999999145,3
denoised,2013-12-12,13,1664,0.0078125,0.9999948957,1.184583149,0.8310315628,0.08838834765,3,5.923366569,0.2498221397,7547.184171,1,0.9999996578,3
denoised,2013-12-13,13,1665,0.007807807808,0.9999948955,1.184525363,0.8310799643,0.08836180061,3,5.923127053,0.2497423762,7551.426678,1,0.9999999884,3
denoised,2013-12-16,13,1666,0.007803121248,0.9999948955,1.18446763,0.8311283238,0.08833527749,3,5.923104086,0.2497152007,7556.292256,1,0.9999999965,3
denoised,2013-12-17,13,1667,0.007798440312,0.9999948955,1.184409951,0.8311766411,0.08830877823,3,5.923282163,0.2496317252,7561.808121,1,0.9999999498,3
denoised,2013-12-18,13,1668,0.007793764988,0.9999948954,1.184352325,0.8312249163,0.0882823028,3,5.92356236,0.249685752,7565.917055,1,0.9999997456,3
denoised,2013-12-19,13,1669,0.007789095267,0.9999948929,1.184294749,0.8312731475,0.08825585118,3,5.922362821,0.2493210266,7569.479702,1,0.9999988646,3
denoised,2013-12-20,13,1670,0.007784431138,0.9999948933,1.18423723,0.8313213392,0.08822942331,3,5.920364023,0.2490233349,7573.280553,1,0.9999996586,3
denoised,2013-12-23,13,1671,0.007779772591,0.9999948936,1.184179764,0.8313694889,0.08820301917,3,5.920590789,0.2490172283,7577.974778,1,0.9999999892,3
denoised,2013-12-24,13,1672,0.007775119617,0.9999948935,1.18412235,0.8314175965,0.08817663873,3,5.920748802,0.2491617542,7582.961245,1,0.999999975,3
denoised,2013-12-26,13,1673,0.007770472206,0.9999948936,1.18406499,0.8314656625,0.08815028194,3,5.920607615,0.2491400617,7587.895814,1,0.9999999867,3
denoised,2013-12-27,13,1674,0.007765830346,0.9999948937,1.184007682,0.8315136868,0.08812394877,3,5.920476423,0.249090213,7592.891234,1,0.9999999824,3
denoised,2013-12-30,13,1675,0.00776119403,0.999994894,1.183950427,0.8315616697,0.08809763918,3,5.920341702,0.2491352374,7598.825197,1,0.9999998099,3
denoised,2013-12-31,13,1676,0.007756563246,0.9999948928,1.183893223,0.8316096098,0.08807135315,3,5.920424114,0.2490547806,7603.939985,1,0.99999996,3
denoised,2014-01-02,13,1677,0.007751937984,0.9999948904,1.18383607,0.8316575072,0.08804509063,3,5.920991468,0.2488837566,7606.197267,1,0.9999998941,3
denoised,2014-01-03,13,1678,0.007747318236,0.9999948893,1.183778971,0.8317053644,0.08801885159,3,5.920839195,0.2488824002,7610.192948,1,0.9999999868,3
denoised,2014-01-06,13,1679,0.00774270399,0.9999948895,1.183721926,0.8317531813,0.087992636,3,5.920845836,0.2488339978,7614.83118,1,0.9999999938,3
denoised,2014-01-07,13,1680,0.007738095238,0.9999948896,1.183664934,0.8318009568,0.08796644382,3,5.920524869,0.2490534263,7619.121113,1,0.9999999143,3
denoised,2014-01-08,13,1681,0.007733491969,0.9999948896,1.183607993,0.8318486908,0.08794027501,3,5.919726432,0.2489728513,7624.22853,1,0.9999998802,3
denoised,2014-01-09,13,1682,0.007728894174,0.9999948892,1.183551104,0.8318963834,0.08791412954,3,5.919671524,0.2489243194,7629.155386,1,0.9999999828,3
denoised,2014-01-10,13,1683,0.007724301842,0.9999948903,1.183494269,0.831944036,0.08788800738,3,5.917331643,0.2487627011,7634.064855,1,0.999999717,3
denoised,2014-01-13,13,1684,0.007719714964,0.9999948907,1.183437485,0.831991647,0.08786190849,3,5.917633359,0.2488462492,7638.586523,1,0.9999999392,3
denoised,2014-01-14,13,1685,0.007715133531,0.9999948912,1.183380753,0.8320392171,0.08783583284,3,5.918087734,0.2489286418,7643.114726,1,0.9999998444,3
denoised,2014-01-15,13,1686,0.007710557533,0.9999948912,1.183324073,0.8320867458,0.08780978039,3,5.918212645,0.2489107876,7648.081658,1,0.9999999978,3
denoised,2014-01-16,13,1687,0.007705986959,0.9999948913,1.183267444,0.8321342336,0.08778375111,3,5.91818892,0.2488848685,7653.047504,1,0.9999999989,3
denoised,2014-01-17,13,1688,0.007701421801,0.9999948916,1.183210867,0.8321816807,0.08775774496,3,5.918219761,0.2489064187,7657.612807,1,0.9999999678,3
denoised,2014-01-21,13,1689,0.007696862049,0.9999948907,1.183154341,0.8322290861,0.08773176191,3,5.918149271,0.2489489037,7662.237664,1,0.9999999598,3
denoised,2014-01-22,13,1690,0.007692307692,0.9999948905,1.183097866,0.8322764513,0.08770580193,3,5.918203865,0.2488866375,7667.054541,1,0.9999999875,3
denoised,2014-01-23,13,1691,0.007687758723,0.9999948912,1.183041445,0.8323237765,0.08767986498,3,5.919123461,0.248802679,7671.397064,1,0.9999997233,3
denoised,2014-01-24,13,1692,0.00768321513,0.9999948907,1.182985073,0.8323710603,0.08765395102,3,5.919651475,0.2489987562,7676.509637,1,0.9999995343,3
denoised,2014-01-27,13,1693,0.007678676905,0.9999948915,1.182928754,0.8324183044,0.08762806003,3,5.919006226,0.2488945955,7681.292401,1,0.9999998826,3
denoised,2014-01-28,13,1694,0.007674144038,0.9999948914,1.182872485,0.8324655073,0.08760219197,3,5.918785481,0.2488428801,7686.495182,1,0.9999999876,3
denoised,2014-01-29,13,1695,0.007669616519,0.9999948919,1.182816268,0.8325126704,0.0875763468,3,5.919804506,0.2488323381,7691.356183,1,0.9999998465,3
denoised,2014-01-30,13,1696,0.00766509434,0.9999948926,1.182760103,0.8325597931,0.0875505245,3,5.919822331,0.249024893,7696.528588,1,0.999999358,3
denoised,2014-01-31,13,1697,0.00766057749,0.9999948931,1.182703988,0.8326068754,0.08752472502,3,5.920076813,0.2489629909,7701.437655,1,0.9999999714,3
denoised,2014-02-03,13,1698,0.00765606596,0.9999948962,1.182647927,0.8326539196,0.08749894834,3,5.921812694,0.2494236526,7703.051084,1,0.9999987975,3
denoised,2014-02-04,13,1699,0.007651559741,0.9999948971,1.182591914,0.8327009217,0.08747319441,3,5.922407112,0.2493808961,7707.40357,1,0.9999999809,3
denoised,2014-02-05,13,1700,0.007647058824,0.9999948974,1.182535951,0.8327478832,0.08744746322,3,5.921844312,0.2494024386,7712.668693,1,0.9999999027,3
denoised,2014-02-06,13,1701,0.007642563198,0.9999948977,1.182480039,0.8327948046,0.08742175472,3,5.922279691,0.2494312501,7717.484778,1,0.9999999979,3
denoised,2014-02-07,13,1702,0.007638072855,0.9999948984,1.182424178,0.8328416863,0.08739606888,3,5.921379285,0.2493642821,7722.282905,1,0.9999999597,3
denoised,2014-02-10,13,1703,0.007633587786,0.999994898,1.182368367,0.8328885271,0.08737040567,3,5.921263991,0.2493267699,7726.91022,1,0.9999999973,3
denoised,2014-02-11,13,1704,0.007629107981,0.9999948976,1.182312605,0.8329353279,0.08734476505,3,5.922439106,0.2492028466,7732.226814,1,0.9999998757,3
denoised,2014-02-12,13,1705,0.007624633431,0.9999948977,1.182256895,0.8329820893,0.08731914699,3,5.922391773,0.2491437375,7737.33451,1,0.9999999953,3
denoised,2014-02-13,13,1706,0.007620164127,0.9999948984,1.182201236,0.8330288114,0.08729355146,3,5.921394115,0.2490589434,7742.242584,1,0.9999999628,3
denoised,2014-02-14,13,1707,0.007615700059,0.9999948976,1.182145625,0.8330754925,0.08726797843,3,5.921484816,0.2491422692,7746.659242,1,0.9999999538,3
denoised,2014-02-18,13,1708,0.007611241218,0.9999948973,1.182090065,0.8331221344,0.08724242785,3,5.920793428,0.2490448791,7751.452855,1,0.9999999675,3
denoised,2014-02-19,13,1709,0.007606787595,0.9999948969,1.182034555,0.8331687364,0.08721689971,3,5.920192238,0.2490245604,7755.703951,1,0.9999999742,3
denoised,2014-02-20,13,1710,0.007602339181,0.9999948963,1.181979095,0.8332152987,0.08719139396,3,5.920506153,0.248965918,7760.530311,1,0.9999999713,3
denoised,2014-02-21,13,1711,0.007597895967,0.9999948964,1.181923685,0.8332618221,0.08716591058,3,5.920379859,0.2489823975,7765.432346,1,0.9999999964,3
denoised,2014-02-24,13,1712,0.007593457944,0.9999948966,1.181868325,0.8333083062,0.08714044953,3,5.920428677,0.2489650873,7770.074064,1,0.999999986,3
denoised,2014-02-25,13,1713,0.007589025102,0.9999948969,1.181813016,0.8333547509,0.08711501077,3,5.920491211,0.2488843318,7775.281729,1,0.9999999845,3
denoised,2014-02-26,13,1714,0.007584597433,0.999994897,1.181757755,0.833401156,0.08708959429,3,5.920359643,0.2488575419,7780.974283,1,0.9999999434,3
denoised,2014-02-27,13,1715,0.007580174927,0.9999948973,1.181702545,0.833447522,0.08706420003,3,5.919807431,0.2489026188,7785.802423,1,0.9999999647,3
denoised,2014-02-28,13,1716,0.007575757576,0.9999948968,1.181647383,0.8334938481,0.08703882798,3,5.919672279,0.2488670913,7790.537561,1,0.9999999957,3
denoised,2014-03-03,13,1717,0.00757134537,0.9999948997,1.181592275,0.8335401378,0.08701347809,3,5.919507631,0.2491587594,7795.11315,1,0.9999977999,3
denoised,2014-03-04,13,1718,0.0075669383,0.9999949016,1.181537215,0.8335863876,0.08698815034,3,5.921350866,0.2492639906,7799.112323,1,0.9999988981,3
denoised,2014-03-05,13,1719,0.007562536358,0.9999949013,1.181482202,0.8336325965,0.0869628447,3,5.921285601,0.2492481623,7803.747458,1,0.9999999988,3
denoised,2014-03-06,13,1720,0.007558139535,0.9999949018,1.181427239,0.833678767,0.08693756113,3,5.921517562,0.2491717244,7810.141694,1,0.9999999017,3
denoised,2014-03-07,13,1721,0.007553747821,0.9999949022,1.181372325,0.8337248984,0.0869122996,3,5.920580018,0.2490998142,7815.101453,1,0.9999999555,3
denoised,2014-03-10,13,1722,0.007549361208,0.9999949018,1.181317459,0.8337709903,0.08688706007,3,5.920526301,0.2490946722,7819.913272,1,0.9999999978,3
denoised,2014-03-11,13,1723,0.007544979687,0.999994902,1.181262643,0.8338170438,0.08686184252,3,5.920564356,0.2491410063,7824.64176,1,0.9999999735,3
denoised,2014-03-12,13,1724,0.007540603248,0.9999949013,1.181207874,0.8338630578,0.08683664692,3,5.920401471,0.2490653261,7828.536136,1,0.9999999761,3
denoised,2014-03-13,13,1725,0.007536231884,0.9999949019,1.181153157,0.833909034,0.08681147323,3,5.921657609,0.2490115451,7833.329944,1,0.9999999667,3
denoised,2014-03-14,13,1726,0.007531865585,0.999994902,1.181098487,0.8339549712,0.08678632142,3,5.921539459,0.248982026,7838.536622,1,0.999999975,3
denoised,2014-03-17,13,1727,0.007527504343,0.9999949027,1.181043867,0.8340008703,0.08676119146,3,5.921529542,0.249079488,7843.85671,1,0.9999996676,3
denoised,2014-03-18,13,1728,0.007523148148,0.9999949023,1.180989294,0.8340467297,0.08673608331,3,5.921065876,0.2490983564,7849.072596,1,0.9999999134,3
denoised,2014-03-19,13,1729,0.007518796992,0.9999949021,1.180934771,0.834092551,0.08671099695,3,5.916392787,0.248821269,7853.322578,1,0.9999989334,3
denoised,2014-03-20,13,1730,0.007514450867,0.9999949013,1.180880295,0.8341383331,0.08668593235,3,5.916143287,0.2487959698,7858.452139,1,0.9999999565,3
denoised,2014-03-21,13,1731,0.007510109763,0.999994902,1.180825869,0.8341840781,0.08666088947,3,5.915890929,0.2487335855,7862.870553,1,0.9999999862,3
denoised,2014-03-24,13,1732,0.007505773672,0.9999949005,1.180771489,0.8342297829,0.08663586828,3,5.915366704,0.2484476675,7867.713267,1,0.9999991602,3
denoised,2014-03-25,13,1733,0.007501442585,0.9999949006,1.180717159,0.8342754508,0.08661086875,3,5.915305752,0.2484155113,7872.606503,1,0.9999999916,3
denoised,2014-03-26,13,1734,0.007497116494,0.999994901,1.180662878,0.8343210806,0.08658589085,3,5.915385131,0.2482142824,7877.747926,1,0.9999998945,3
denoised,2014-03-27,13,1735,0.007492795389,0.9999948988,1.180608642,0.83436667,0.08656093454,3,5.914976905,0.2481494744,7882.156386,1,0.9999999873,3
denoised,2014-03-28,13,1736,0.007488479263,0.9999948988,1.180554457,0.8344122231,0.08653599981,3,5.915165619,0.2481401428,7887.147871,1,0.9999999963,3
denoised,2014-03-31,13,1737,0.007484168106,0.9999948995,1.18050032,0.8344577388,0.08651108661,3,5.914799008,0.2482801906,7891.178275,1,0.9999997684,3
denoised,2014-04-01,13,1738,0.00747986191,0.9999948986,1.18044623,0.8345032149,0.08648619491,3,5.914680635,0.2483633564,7895.314438,1,0.9999998485,3
denoised,2014-04-02,13,1739,0.007475560667,0.9999948978,1.180392187,0.8345486532,0.08646132469,3,5.914667795,0.2484307871,7900.317973,1,0.9999999649,3
denoised,2014-04-03,13,1740,0.007471264368,0.9999948967,1.180338192,0.8345940533,0.08643647591,3,5.914538867,0.2483718229,7904.719896,1,0.999999996,3
denoised,2014-04-04,13,1741,0.007466973004,0.9999948984,1.180284249,0.8346394179,0.08641164854,3,5.914453681,0.248408486,7908.656476,1,0.9999993618,3
denoised,2014-04-07,13,1742,0.007462686567,0.9999948987,1.180230351,0.8346847434,0.08638684256,3,5.914595208,0.2483165194,7913.645342,1,0.9999999752,3
denoised,2014-04-08,13,1743,0.007458405049,0.9999948994,1.180176501,0.8347300316,0.08636205792,3,5.91427894,0.2483095288,7918.287839,1,0.9999999577,3
denoised,2014-04-09,13,1744,0.00745412844,0.9999948992,1.180122698,0.8347752811,0.08633729461,3,5.913851354,0.248260458,7922.554814,1,0.999999982,3
