# {
#   "_what": "SPEC.md 5.4 bias series B_t^F for MODEL B (SPEC.md 4.2), one column per variant x horizon x eigenfactor a, built by `python -m mafrm.factors.statistical_report --rebuild`. sigma_kt is the forecast made at t-1 from the full pre-VRA pipeline.",
#   "columns": [
#     "bias_denoised_short_a1.0",
#     "bias_denoised_short_a1.4",
#     "bias_denoised_long_a1.0",
#     "bias_denoised_long_a1.4",
#     "bias_detoned_short_a1.0",
#     "bias_detoned_short_a1.4",
#     "bias_detoned_long_a1.0",
#     "bias_detoned_long_a1.4"
#   ],
#   "generated_utc": "2026-09-02T17:22:20+00:00",
#   "git_commit": "d09e49e65a593c19e660523ad77facb84e950d46",
#   "holdout_start": "2025-01-01",
#   "panel_digest": {
#     "denoised": "1b2b4e8ffb293ece0093377cd67e0f214b9912bb4c148de309f9659f5d0b0946",
#     "detoned": "63b076b12171ea675d333f4ece53e0a69c273f759f2b927dd642a6c87d296670"
#   },
#   "risk_config_digest": "3701b5bf664e023a23f6ca793b83386f14c5517e8bb4c6d75ab58c9ebda09744",
#   "rows": 4164
# }
date,k_over_realised_t_eff_denoised_short,k_over_realised_t_eff_denoised_long,k_over_realised_t_eff_detoned_short,k_over_realised_t_eff_detoned_long,bias_denoised_short_a1.0,bias_denoised_short_a1.4,bias_denoised_long_a1.0,bias_denoised_long_a1.4,bias_detoned_short_a1.0,bias_detoned_short_a1.4,bias_detoned_long_a1.0,bias_detoned_long_a1.4
2009-11-19,0.0133168009011,0.00822480781136,0.0135624246018,0.0087166084808,0.500380294278,0.499781549023,0.415375089994,0.414854904757,0.448985636113,0.448738920406,0.341451649701,0.341263858362
2009-11-20,0.0133087920372,0.00820797907188,0.0135522255699,0.00869701327156,0.279451194167,0.279536229943,0.216767840802,0.216829615313,0.274386722802,0.274238869139,0.210772681405,0.210658891509
2009-11-23,0.0133008539182,0.00819124216775,0.01354211827,0.0086775313471,0.552352677898,0.552218143081,0.438812072486,0.43867390266,0.572757475305,0.572439374044,0.439498976098,0.439254599787
2009-11-24,0.0132929858777,0.00817459641211,0.0135321018096,0.00865816180093,0.411582884915,0.411130981121,0.338266161571,0.337878181955,0.286832043507,0.286674387034,0.22654214023,0.226417573778
2009-11-25,0.0132851872561,0.00815804112485,0.0135221753059,0.00863890373613,0.871102520191,0.871335581923,0.674498422569,0.674666770894,0.99872221326,0.998182390502,0.776064409627,0.77564515558
2009-11-27,0.0132774574008,0.00814157563255,0.0135123378859,0.00861975626523,0.874802002089,0.873653822768,0.72075721731,0.719764038632,0.478399818548,0.478141775605,0.364375617865,0.364177981231
2009-11-30,0.0132697956658,0.0081251992684,0.0135025886863,0.00860071851012,0.337601637539,0.337519125433,0.267127533309,0.267055777972,0.454935050189,0.454688319315,0.352566667068,0.352375093434
2009-12-01,0.0132622014121,0.00810891137212,0.0134929268531,0.00858178960187,0.817987367249,0.817515370309,0.656071341862,0.65561663458,0.662145234779,0.661791651253,0.495031343206,0.494767004559
2009-12-02,0.0132546740073,0.00809271128989,0.0134833515417,0.00856296868064,0.312126780057,0.312058313287,0.246849308992,0.246771308644,0.253919867691,0.253784923778,0.18584090612,0.185741976368
2009-12-03,0.0132472128254,0.00807659837425,0.0134738619166,0.00854425489559,0.514783065692,0.514555735634,0.409201834398,0.409013496493,0.54275703909,0.542492080931,0.429767495693,0.429558067094
2009-12-04,0.013239817247,0.00806057198403,0.0134644571518,0.00852564740471,1.59405343964,1.59427614824,1.23950694133,1.23961069725,1.61668829562,1.61582131627,1.25528065231,1.25460731402
2009-12-07,0.0132324866593,0.00804463148428,0.0134551364297,0.00850714537472,0.384345562174,0.384092151607,0.309507215002,0.309266408459,0.252200695761,0.25206711625,0.196752303586,0.196648038507
2009-12-08,0.0132252204555,0.00802877624619,0.0134458989421,0.00848874798098,0.868139563664,0.868214420311,0.683895174738,0.683885963731,0.724353775206,0.72397333772,0.540537423097,0.54025351678
2009-12-09,0.0132180180352,0.00801300564703,0.0134367438892,0.00847045440737,0.326764121094,0.326611478347,0.259653122211,0.259525831034,0.573841928082,0.573540812766,0.433103874653,0.432876595885
2009-12-10,0.0132108788044,0.00799731907005,0.0134276704801,0.00845226384617,0.428588993046,0.428124858599,0.346869847389,0.346474687875,0.293788673109,0.293633883859,0.229826888828,0.229705849981
2009-12-11,0.0132038021749,0.00798171590442,0.0134186779322,0.00843417549793,0.379299339857,0.379123783282,0.303842428508,0.303680453833,0.434113385191,0.433880699928,0.340921930366,0.340739215816
2009-12-14,0.0131967875647,0.00796619554517,0.0134097654714,0.00841618857142,0.412145227336,0.411648343882,0.332549916247,0.332135254875,0.51152013543,0.511257416816,0.377066026772,0.37687158647
2009-12-15,0.0131898343978,0.0079507573931,0.0134009323321,0.0083983022835,0.425183694021,0.425062260989,0.334767407778,0.334670998558,0.472360278061,0.47210714545,0.366441852931,0.36624514015
2009-12-16,0.013182942104,0.00793540085473,0.0133921777568,0.00838051585898,0.594713792751,0.594966709977,0.466519758593,0.466708791473,0.707492295211,0.707117155569,0.560048934511,0.559751978759
2009-12-17,0.013176110119,0.00792012534224,0.0133835009959,0.00836282853057,1.61921230135,1.61904415988,1.28602845338,1.28579737863,1.28068043357,1.27998249196,0.977139923021,0.976607505138
2009-12-18,0.0131693378842,0.00790493027335,0.0133749013082,0.00834523953878,0.59281252133,0.592689862618,0.471689531385,0.471562876997,0.464286686572,0.464043367577,0.349239621753,0.349056759944
2009-12-21,0.0131626248468,0.00788981507132,0.0133663779601,0.00832774813176,1.11607622202,1.11557069127,0.883791904165,0.883343444711,1.07735674167,1.07679079629,0.846247231165,0.845802691097
2009-12-22,0.0131559704595,0.00787477916484,0.013357930226,0.00831035356527,0.447095733431,0.446304272279,0.361682074881,0.361029676104,0.318944604541,0.318775740065,0.240390671804,0.240263275294
2009-12-23,0.0131493741807,0.00785982198801,0.0133495573879,0.00829305510257,0.41602698363,0.415483300657,0.335703152081,0.33524224971,0.289999335989,0.289851533697,0.230187166456,0.230069846983
2009-12-24,0.0131428354742,0.0078449429802,0.0133412587355,0.00827585201428,0.740483227634,0.740415365269,0.585608598981,0.585506503302,0.565531613314,0.565238154022,0.433048288211,0.432823729248
2009-12-28,0.0131363538091,0.00783014158609,0.0133330335659,0.00825874357836,0.435089406191,0.43519818283,0.342179584378,0.342238886436,0.39310499785,0.392903266949,0.307374561053,0.307216822835
2009-12-29,0.0131299286603,0.0078154172555,0.0133248811838,0.00824172907996,0.436896906669,0.436796149461,0.346026141414,0.345918616932,0.374769596791,0.374576929929,0.293417248725,0.293266398752
2009-12-30,0.0131235595075,0.00780076944344,0.0133168009011,0.00822480781136,0.3161558276,0.316232891529,0.24636374966,0.246414013149,0.365240669788,0.365056134706,0.267089049382,0.266954114065
2009-12-31,0.013117245836,0.00778619760995,0.0133087920372,0.00820797907188,0.37742946864,0.377330839277,0.293024026073,0.292943151321,0.434972494216,0.434753778111,0.337390323817,0.3372207403
2010-01-04,0.0131109871362,0.0077717012201,0.0133008539182,0.00819124216775,1.14891001028,1.14881803713,0.896602191606,0.896474943375,1.11409951475,1.1135225721,0.866663753374,0.866214934803
2010-01-05,0.0131047829034,0.00775727974392,0.0132929858777,0.00817459641211,0.648237627782,0.647843527593,0.507544375446,0.507211030854,0.697734473869,0.697381907461,0.523231756192,0.522967271745
2010-01-06,0.0130986326383,0.00774293265634,0.0132851872561,0.00815804112485,0.945363807169,0.945509382932,0.73653512617,0.736600099062,0.924941555754,0.924477223419,0.721919240968,0.721556828318
2010-01-07,0.0130925358465,0.00772865943713,0.0132774574008,0.00814157563255,0.484078769147,0.484550328348,0.374686896094,0.375051624288,0.567911731354,0.567619515069,0.436259633616,0.436035124222
2010-01-08,0.0130864920384,0.00771445957085,0.0132697956658,0.0081251992684,0.295214626186,0.295222390271,0.227071130735,0.227076844699,0.352442819832,0.352261624236,0.273383521462,0.273243007258
2010-01-11,0.0130805007294,0.00770033254679,0.0132622014121,0.00810891137212,0.366037341284,0.366351219428,0.281051252278,0.281288599432,0.38117924309,0.380986943363,0.298058281537,0.297907918084
2010-01-12,0.0130745614399,0.00768627785891,0.0132546740073,0.00809271128989,1.26866939828,1.26783545735,0.999272703843,0.998530866998,0.918491282956,0.918023421665,0.707130583173,0.706770431581
2010-01-13,0.0130686736948,0.0076722950058,0.0132472128254,0.00807659837425,0.724579449961,0.723700650771,0.575287791916,0.574549376063,0.580808338394,0.580511841669,0.414813098103,0.414600939168
2010-01-14,0.0130628370238,0.00765838349064,0.013239817247,0.00806057198403,0.501763333851,0.501454176428,0.389092967132,0.388834856395,0.467303374263,0.467055494273,0.359093064895,0.358902574292
2010-01-15,0.0130570509615,0.0076445428211,0.0132324866593,0.00804463148428,0.720223788697,0.719110874646,0.573097617517,0.572174435773,0.325613814963,0.325448229162,0.239691261442,0.239569374905
2010-01-19,0.0130513150469,0.00763077250934,0.0132252204555,0.00802877624619,0.492403997321,0.491639599351,0.393064213292,0.392429736325,0.347510637898,0.347335791137,0.247354331126,0.247229437332
2010-01-20,0.0130456288236,0.00761707207192,0.0132180180352,0.00801300564703,1.15092199968,1.15064326708,0.8923257249,0.892029011618,0.92980166221,0.929346027454,0.704103021075,0.7037579635
2010-01-21,0.0130399918397,0.00760344102979,0.0132108788044,0.00799731907005,0.916982099396,0.915457335403,0.732716706806,0.731460477362,0.336242148374,0.336074268929,0.260374126673,0.260244064498
2010-01-22,0.0130344036479,0.0075898789082,0.0132038021749,0.00798171590442,0.66870036325,0.667935027091,0.528128176402,0.527479464935,0.530863944593,0.530617558476,0.404257792259,0.404070239504
2010-01-25,0.0130288638052,0.00757638523667,0.0131967875647,0.00796619554517,0.331676797776,0.331156654986,0.26957000623,0.269128175376,0.181134028053,0.181041768221,0.137289408133,0.137219498221
2010-01-26,0.013023371873,0.00756295954895,0.0131898343978,0.0079507573931,0.288761928332,0.288372838402,0.230440237193,0.230110173834,0.250032282303,0.249910880957,0.183278471995,0.183189475856
2010-01-27,0.013017927417,0.00754960138297,0.013182942104,0.00793540085473,0.538536182869,0.538865643736,0.410376207512,0.410622969684,0.820400396222,0.819997185141,0.629502374499,0.629192973795
2010-01-28,0.0130125300073,0.00753631028077,0.013176110119,0.00792012534224,0.421686903594,0.421178300802,0.333088127002,0.332656329666,0.361113830752,0.360935065655,0.276555294054,0.27641835367
2010-01-29,0.0130071792179,0.00752308578848,0.0131693378842,0.00790493027335,0.738697818655,0.737666778782,0.590915877309,0.590040460827,0.466869144819,0.466639570138,0.32716876523,0.327007780116
2010-02-01,0.0130018746274,0.00750992745628,0.0131626248468,0.00788981507132,1.23788565763,1.23789709415,0.959688159854,0.959619356479,1.05843362065,1.05789870007,0.804617203771,0.804210616143
2010-02-02,0.0129966158181,0.00749683483833,0.0131559704595,0.00787477916484,0.669144709426,0.669126679523,0.511442217813,0.511403316853,0.689908996962,0.689560770196,0.528219284144,0.527952789941
2010-02-03,0.0129914023769,0.00748380749272,0.0131493741807,0.00785982198801,0.592449237707,0.592587322582,0.44885966491,0.448960959461,0.622627955979,0.622333771811,0.467695803409,0.467474978099
2010-02-04,0.0129862338942,0.00747084498148,0.0131428354742,0.0078449429802,2.00032746358,1.99878090739,1.57033975649,1.56896055869,1.26318202999,1.26254026145,0.964558310045,0.964068253467
2010-02-05,0.0129811099647,0.00745794687047,0.0131363538091,0.00783014158609,0.251086580491,0.250565987638,0.204714527777,0.204286091221,0.664107638767,0.663757654426,0.45191154543,0.451673698183
2010-02-08,0.0129760301871,0.00744511272938,0.0131299286603,0.0078154172555,0.406880556107,0.406824552934,0.308339437872,0.308280634801,0.451135607306,0.45092257277,0.335239563463,0.335081541809
2010-02-09,0.0129709941637,0.00743234213168,0.0131235595075,0.00780076944344,1.00492335755,1.00398040558,0.796948546481,0.796110879248,0.753378409193,0.7530014625,0.539475563035,0.539206290741
2010-02-10,0.0129660015011,0.00741963465457,0.013117245836,0.00778619760995,0.840824600468,0.840812234621,0.632545949423,0.632512383736,1.17265171572,1.1720848926,0.811873448777,0.811485495574
2010-02-11,0.0129610518093,0.00740698987895,0.0131109871362,0.0077717012201,0.818883838539,0.818633658676,0.630348562119,0.630098910902,0.69726116838,0.696924337593,0.525341882293,0.525088153107
2010-02-12,0.0129561447023,0.00739440738936,0.0131047829034,0.00775727974392,0.33651224309,0.336095205387,0.266193036848,0.265840346816,0.210480854162,0.210387254506,0.157634907625,0.15756485932
2010-02-16,0.0129512797978,0.00738188677396,0.0130986326383,0.00774293265634,1.33663905218,1.3368066844,1.00772594918,1.00781957114,1.38322821036,1.38257019547,1.04835633604,1.04785742552
2010-02-17,0.0129464567173,0.0073694276245,0.0130925358465,0.00772865943713,0.648434634377,0.64784454729,0.506636313679,0.506129783524,0.502837291495,0.502609511803,0.383543177806,0.383368816346
2010-02-18,0.0129416750858,0.00735702953624,0.0130864920384,0.00771445957085,0.469393286462,0.468557798425,0.378350675741,0.37766108207,0.296041177714,0.295893664593,0.214999676778,0.214892828239
2010-02-19,0.012936934532,0.00734469210795,0.0130805007294,0.00770033254679,0.322332870945,0.322468300329,0.24535315914,0.245453314027,0.599123260276,0.598816903552,0.408287576776,0.408079022803
2010-02-22,0.0129322346881,0.00733241494187,0.0130745614399,0.00768627785891,0.201708189866,0.201802940642,0.152413716333,0.152484669773,0.197421135724,0.19732294507,0.14850439109,0.148430599738
2010-02-23,0.0129275751899,0.00732019764365,0.0130686736948,0.0076722950058,1.04526780972,1.04379775127,0.833225878133,0.83198529687,0.548685055057,0.548422553342,0.408866964333,0.408671405125
2010-02-24,0.0129229556768,0.00730803982233,0.0130628370238,0.00765838349064,0.373497557816,0.373304833504,0.287224130428,0.287047174546,0.349154803504,0.348991879642,0.247713753479,0.247599803772
2010-02-25,0.0129183757915,0.00729594109029,0.0130570509615,0.0076445428211,0.455870108202,0.455146122728,0.362003685304,0.361403076786,0.358724709345,0.358555719334,0.257375807865,0.257255385408
2010-02-26,0.0129138351802,0.00728390106325,0.0130513150469,0.00763077250934,0.65506458436,0.655286871724,0.484474837476,0.484639864339,1.04523179996,1.04474148227,0.758935656856,0.758580143024
2010-03-01,0.0129093334924,0.00727191936017,0.0130456288236,0.00761707207192,0.406114157685,0.406036680386,0.308043762758,0.307961847235,0.668937793647,0.668617487685,0.492330158007,0.492095104425
2010-03-02,0.0129048703812,0.00725999560328,0.0130399918397,0.00760344102979,0.597478161207,0.597539049947,0.450134858171,0.450162811835,0.63945102402,0.63914491439,0.482083365006,0.48185241807
2010-03-03,0.0129004455028,0.00724812941802,0.0130344036479,0.0075898789082,0.341634053076,0.341495723757,0.261524142163,0.26139683636,0.345118145309,0.344943680054,0.259915338105,0.25978392917
2010-03-04,0.0128960585167,0.00723632043299,0.0130288638052,0.00757638523667,0.46805334047,0.468183703657,0.352080812726,0.35217171631,0.557296008348,0.557018693868,0.418705957496,0.418497697438
2010-03-05,0.0128917090857,0.00722456827994,0.013023371873,0.00756295954895,0.855144114281,0.85342532055,0.683872523719,0.682495554412,0.212867307118,0.212757548263,0.141407990418,0.141335087489
2010-03-08,0.0128873968759,0.00721287259373,0.013017927417,0.00754960138297,0.34635220047,0.346416640634,0.259174258794,0.259214336663,0.262028105159,0.261904068562,0.192708997347,0.192617925439
2010-03-09,0.0128831215563,0.00720123301229,0.0130125300073,0.00753631028077,0.26239909527,0.262518774063,0.194925745539,0.195014454717,0.30225541067,0.30210493003,0.226652772379,0.226539928461
2010-03-10,0.0128788827994,0.0071896491766,0.0130071792179,0.00752308578848,0.444020646599,0.443945735628,0.336619743892,0.336536635823,0.400342220514,0.400144905352,0.299629883502,0.299482244192
2010-03-11,0.0128746802805,0.00717812073064,0.0130018746274,0.00750992745628,0.0956633271825,0.0955121487142,0.0756819884633,0.0755574695329,0.21190981713,0.211803860892,0.156525400045,0.156447232329
2010-03-12,0.0128705136782,0.00716664732137,0.0129966158181,0.00749683483833,0.462813167427,0.462829080147,0.346320364146,0.346314221325,0.466766544887,0.466548884874,0.338629233159,0.338471778337
2010-03-15,0.0128663826741,0.00715522859872,0.0129914023769,0.00748380749272,0.192033857635,0.191941951797,0.144754980322,0.144671100396,0.211418591948,0.211323318286,0.155398600985,0.155328617545
2010-03-16,0.0128622869527,0.00714386421552,0.0129862338942,0.00747084498148,0.966198258435,0.96655843307,0.709907577881,0.710173198149,1.0120832927,1.01164771099,0.75439387621,0.75406792179
2010-03-17,0.0128582262016,0.00713255382747,0.0129811099647,0.00745794687047,0.384266886807,0.384360645454,0.282347318614,0.282412851066,0.412336676877,0.41214966722,0.293695795354,0.293563059161
2010-03-18,0.0128542001113,0.00712129709317,0.0129760301871,0.00744511272938,0.404477947605,0.404485669126,0.299774792196,0.299766580022,0.386275424445,0.386110822331,0.284549622116,0.284428462437
2010-03-19,0.0128502083753,0.007110093674,0.0129709941637,0.00743234213168,0.875793193483,0.876087461988,0.645739876752,0.645944176111,0.88308674732,0.882680833213,0.658247648036,0.6579446198
2010-03-22,0.0128462506898,0.00709894323418,0.0129660015011,0.00741963465457,0.47738384845,0.477568031913,0.348361542982,0.348496412413,0.531016907659,0.530782674941,0.384906462453,0.384736853269
2010-03-23,0.0128423267541,0.00708784544068,0.0129610518093,0.00740698987895,0.255525550954,0.255070868925,0.19948532358,0.199120963501,0.377525635842,0.377341513446,0.248174670004,0.248054185841
2010-03-24,0.0128384362702,0.0070767999632,0.0129561447023,0.00739440738936,1.54291033862,1.54319697203,1.12439169053,1.12456707256,1.60497592055,1.60431116575,1.17638690675,1.17589882437
2010-03-25,0.0128345789428,0.00706580647417,0.0129512797978,0.00738188677396,0.548385106364,0.548351320654,0.407557513328,0.407507715741,0.532305689825,0.532080906911,0.3860708283,0.385908806364
2010-03-26,0.0128307544797,0.00705486464871,0.0129464567173,0.0073694276245,0.767924058922,0.768165378172,0.569239901953,0.569405754347,0.770397230075,0.77005093507,0.578560541103,0.57830033047
2010-03-29,0.012826962591,0.00704397416457,0.0129416750858,0.00735702953624,0.582556879776,0.582233876277,0.438907402747,0.438623608313,0.554320942136,0.554058187484,0.407488933688,0.407295991654
2010-03-30,0.01282320299,0.00703313470217,0.012936934532,0.00734469210795,0.203951904049,0.204042260682,0.150200878507,0.150265013203,0.172799646926,0.172717816079,0.129491664283,0.129430344426
2010-03-31,0.0128194753922,0.00702234594449,0.0129322346881,0.00733241494187,0.66407980176,0.663770679187,0.496877769808,0.496601502184,0.547196138501,0.546959031884,0.405267664291,0.405091962906
2010-04-01,0.0128157795161,0.00701160757712,0.0129275751899,0.00732019764365,0.898515301669,0.898000409896,0.675260781594,0.674814687879,0.735307794981,0.734973710642,0.533466918162,0.53322468248
2010-04-06,0.0128121150827,0.00700091928818,0.0129229556768,0.00730803982233,0.481722971081,0.481796364458,0.352955039405,0.352995124495,0.611712579158,0.611436743153,0.418897549987,0.418711118512
2010-04-07,0.0128084818156,0.00699028076834,0.0129183757915,0.00729594109029,1.1248783079,1.12402173356,0.844988871563,0.844270248218,0.962966209758,0.962536172826,0.689052528051,0.688745593339
2010-04-08,0.012804879441,0.00697969171073,0.0129138351802,0.00728390106325,0.230352774106,0.230171991061,0.174310943832,0.174159850682,0.249141649365,0.249032103304,0.171001971564,0.170927741115
2010-04-09,0.0128013076877,0.00696915181099,0.0129093334924,0.00727191936017,0.426651810972,0.426802518165,0.314896919425,0.315000554589,0.414214149104,0.414038116187,0.303504757141,0.30337601429
2010-04-12,0.012797766287,0.00695866076721,0.0129048703812,0.00725999560328,0.53026796766,0.530193049924,0.395168830544,0.395091812905,0.511389594036,0.511166858128,0.36310134255,0.362944063496
2010-04-13,0.0127942549727,0.00694821827986,0.0129004455028,0.00724812941802,0.309818910463,0.309940598444,0.228932230174,0.229018429923,0.498770244654,0.4985392152,0.325795065599,0.325644760588
2010-04-14,0.0127907734809,0.00693782405187,0.0128960585167,0.00723632043299,0.62394265389,0.622706287363,0.477131726269,0.476165478096,0.42043202629,0.420247151067,0.280252363065,0.280128761564
2010-04-15,0.0127873215503,0.0069274777885,0.0128917090857,0.00722456827994,0.399494301571,0.399541911122,0.296508617092,0.296534305585,0.534647290723,0.534410752089,0.38022788412,0.380060735288
2010-04-16,0.0127838989222,0.00691717919739,0.0128873968759,0.00721287259373,1.30441100222,1.30303265114,0.977980888597,0.976872516386,0.797018767365,0.796680892701,0.574260833288,0.574017135343
2010-04-19,0.01278050534,0.0069069279885,0.0128831215563,0.00720123301229,0.430406183937,0.430586833022,0.318112938558,0.318242089368,0.601694006576,0.601430960533,0.431512912959,0.431325697337
2010-04-20,0.0127771405496,0.00689672387409,0.0128788827994,0.0071896491766,0.521630029376,0.521496905749,0.388486506229,0.388367648244,0.633824941428,0.633544105804,0.431833929319,0.431643273894
2010-04-21,0.0127738042992,0.00688656656871,0.0128746802805,0.00717812073064,0.624573130786,0.624441849104,0.46343831661,0.463318696472,0.602284905336,0.602031085682,0.431980018241,0.431799456224
2010-04-22,0.0127704963395,0.00687645578916,0.0128705136782,0.00716664732137,0.458117162341,0.457830391187,0.342411641695,0.342178281597,0.53142943707,0.531195298067,0.367751417795,0.367590394647
2010-04-23,0.0127672164232,0.0068663912545,0.0128663826741,0.00715522859872,0.562824995149,0.562148643415,0.420107805499,0.419574666802,0.298525378669,0.298386131969,0.220489212057,0.220386405291
2010-04-26,0.0127639643056,0.00685637268599,0.0128622869527,0.00714386421552,0.242177008505,0.242051450444,0.178377555894,0.178273312342,0.163622432204,0.1635475361,0.114723456082,0.114671076079
2010-04-27,0.012760739744,0.00684639980709,0.0128582262016,0.00713255382747,1.700658124,1.69742249782,1.28014221596,1.2776628127,0.682612370299,0.682308064413,0.504584784047,0.504359834416
2010-04-28,0.0127575424981,0.00683647234342,0.0128542001113,0.00712129709317,0.611498428534,0.61061482763,0.461427717106,0.460726690796,0.374078583833,0.373931103304,0.274257232679,0.274149142826
2010-04-29,0.0127543723297,0.00682659002276,0.0128502083753,0.007110093674,0.849821178913,0.850234680456,0.618265942771,0.618561958038,0.935404200773,0.935038098918,0.676108185437,0.675845102753
2010-04-30,0.0127512290028,0.00681675257503,0.0128462506898,0.00709894323418,0.875194245988,0.873914117629,0.653055123138,0.652060838008,1.21307001253,1.21251621158,0.825651656631,0.825275931181
2010-05-03,0.0127481122837,0.00680695973224,0.0128423267541,0.00708784544068,0.502019874108,0.500791045524,0.382105482049,0.381166404473,0.419834961891,0.419639526926,0.273244294215,0.273117637014
2010-05-04,0.0127450219407,0.00679721122851,0.0128384362702,0.0070767999632,1.60037352557,1.59708415549,1.20300050971,1.20048683271,0.663218529598,0.662926783607,0.469106271555,0.468901613493
2010-05-05,0.0127419577443,0.0067875068,0.0128345789428,0.00706580647417,0.844476312858,0.842540570183,0.649359096866,0.647853616055,0.904596401464,0.904183730998,0.57404033885,0.573778988215
2010-05-06,0.0127389194671,0.00677784618495,0.0128307544797,0.00705486464871,2.70697705933,2.70382439315,2.0502801301,2.04760082412,2.12422810806,2.12326957026,1.37824533051,1.37762430067
2010-05-07,0.0127359068836,0.00676822912361,0.012826962591,0.00704397416457,0.677578588468,0.67768373461,0.491036358778,0.491100608584,0.938934723881,0.938560995769,0.659118340085,0.658858271184
2010-05-10,0.0127329197707,0.00675865535824,0.01282320299,0.00703313470217,2.00465885958,2.00066348905,1.66695073722,1.66343979574,1.02619328082,1.02582124546,0.750376697007,0.750104329787
2010-05-11,0.0127299579071,0.00674912463309,0.0128194753922,0.00702234594449,0.874192297158,0.875071836578,0.632138370541,0.632744551046,0.779797721223,0.779433708651,0.570205724687,0.569939596741
2010-05-12,0.0127270210735,0.00673963669439,0.0128157795161,0.00701160757712,0.701110016009,0.699678147641,0.561031905631,0.559823239947,0.39066137826,0.390510781636,0.273549322039,0.273445084182
2010-05-13,0.0127241090528,0.0067301912903,0.0128121150827,0.00700091928818,0.562918769246,0.562252175328,0.443188279571,0.442571866085,0.322387149712,0.322248516777,0.226682851144,0.226585636252
2010-05-14,0.0127212216296,0.00672078817093,0.0128084818156,0.00699028076834,1.30343476863,1.30052133682,1.05284869931,1.05042445764,0.471494341549,0.471292064649,0.343825398343,0.343677751096
2010-05-17,0.0127183585907,0.00671142708831,0.012804879441,0.00697969171073,0.963681623853,0.964446957343,0.692667190233,0.693215389276,1.12523250017,1.12474017338,0.819893718766,0.819534759069
2010-05-18,0.0127155197248,0.00670210779635,0.0128013076877,0.00696915181099,0.994128185205,0.992132958202,0.793039949304,0.791383170932,0.791367517416,0.791012524123,0.52021410335,0.5199816979
2010-05-19,0.0127127048225,0.00669283005083,0.012797766287,0.00695866076721,1.00663766623,1.00739888017,0.728744328404,0.729281735298,0.981377305191,0.980958416955,0.719016001109,0.718708774036
2010-05-20,0.0127099136761,0.00668359360942,0.0127942549727,0.00694821827986,1.71980805326,1.71641665493,1.39271580418,1.38981764088,0.964583063774,0.964195529963,0.659341658185,0.659080258688
2010-05-21,0.0127071460801,0.0066743982316,0.0127907734809,0.00693782405187,1.05527268229,1.05535189146,0.771502455501,0.771478958113,1.22652007869,1.22603884985,0.851267093985,0.85093884536
2010-05-24,0.0127044018308,0.0066652436787,0.0127873215503,0.0069274777885,0.581396957143,0.581634328397,0.42323554158,0.423389106561,0.938877634881,0.93849676319,0.665933658281,0.665664302135
2010-05-25,0.0127016807261,0.00665612971384,0.0127838989222,0.00691717919739,0.22335631154,0.22308506741,0.180608327715,0.180348024951,0.552670035987,0.552415518079,0.359109299646,0.358944232196
2010-05-26,0.012698982566,0.00664705610194,0.01278050534,0.0069069279885,0.738141605259,0.73866558144,0.536369772703,0.536752176882,0.816651751831,0.816301467391,0.575174491125,0.574928327845
2010-05-27,0.0126963071522,0.00663802260968,0.0127771405496,0.00689672387409,1.7602476652,1.75653141154,1.49004417739,1.48680540891,0.988636817869,0.988201163906,0.640937420677,0.640659006238
2010-05-28,0.0126936542882,0.00662902900552,0.0127738042992,0.00688656656871,0.645438995486,0.644007504555,0.557374665817,0.556125951425,0.294962249372,0.294825141036,0.20077028186,0.200677305578
2010-06-01,0.0126910237793,0.00662007505963,0.0127704963395,0.00687645578916,0.656291193384,0.655419106723,0.529089574962,0.528268120202,0.484802449163,0.484633510643,0.342943819458,0.342824098216
2010-06-02,0.0126884154326,0.00661116054392,0.0127672164232,0.0068663912545,0.965736205528,0.96381169787,0.806818184261,0.805133696173,0.577282999188,0.577072116327,0.400024226901,0.399879588735
2010-06-03,0.0126858290568,0.00660228523202,0.0127639643056,0.00685637268599,0.424123943993,0.424183399891,0.31806164795,0.31806085057,0.336900781986,0.336754281399,0.245995255843,0.24588797458
2010-06-04,0.0126832644625,0.00659344889923,0.012760739744,0.00684639980709,1.8449260585,1.8408219732,1.56523464872,1.56169144804,0.994575319428,0.99412600227,0.631477200737,0.631192726848
2010-06-07,0.0126807214618,0.00658465132253,0.0127575424981,0.00683647234342,0.87913088688,0.879011238586,0.671182489156,0.67096284564,1.00605561491,1.00559733903,0.731315819065,0.730982390643
2010-06-08,0.0126781998687,0.00657589228057,0.0127543723297,0.00682659002276,0.352950758245,0.352377457674,0.290836711746,0.29029599791,0.357911337985,0.35777205358,0.241356163504,0.241263521402
2010-06-09,0.0126756994987,0.00656717155363,0.0127512290028,0.00681675257503,0.152425373428,0.152504285692,0.107198054889,0.107252109112,0.323360455844,0.323226203489,0.210206234381,0.210119746825
2010-06-10,0.0126732201691,0.00655848892364,0.0127481122837,0.00680695973224,1.40396434803,1.40086080894,1.19645639292,1.19374922124,0.80568584945,0.805303885428,0.548008348064,0.547749608133
2010-06-11,0.0126707616988,0.00654984417413,0.0127450219407,0.00679721122851,1.08439332625,1.08455270503,0.769156216336,0.769153325926,1.06325556678,1.0628788649,0.7373692918,0.737107961544
